slice;term;answer;ratio
EMO_ML:LINREG;женитьба;16.0712;1.0
EMO_ML:LINREG;наставник;16.0624;1.0
EMO_ML:LINREG;кормилец;16.0582;1.0
EMO_ML:LINREG;крепыш;16.0396;1.0
EMO_ML:LINREG;браток;16.0256;1.0
EMO_ML:LINREG;паруса;16.0108;1.0
EMO_ML:LINREG;драже;16.0019;1.0
EMO_ML:LINREG;доброволец;15.9897;1.0
EMO_ML:LINREG;ракушки;15.9891;1.0
EMO_ML:LINREG;букет;15.9836;1.0
EMO_ML:LINREG;хлопья;15.978;1.0
EMO_ML:LINREG;купальник;15.9754;1.0
EMO_ML:LINREG;краб;15.9658;1.0
EMO_ML:LINREG;атлет;15.961;1.0
EMO_ML:LINREG;колыбель;15.9542;1.0
EMO_ML:LINREG;пенка;15.95;1.0
EMO_ML:LINREG;веснушка;15.9447;1.0
EMO_ML:LINREG;ген;15.9348;1.0
EMO_ML:LINREG;гандбол;15.9287;1.0
EMO_ML:LINREG;кастрюля;15.908;1.0
EMO_ML:LINREG;зрители;15.908;1.0
EMO_ML:LINREG;капучино;15.8957;1.0
EMO_ML:LINREG;домохозяйка;15.895;1.0
EMO_ML:LINREG;марафет;15.8933;1.0
EMO_ML:LINREG;мальчик;15.8926;1.0
EMO_ML:LINREG;люди;15.8918;1.0
EMO_ML:LINREG;вечер;15.8903;1.0
EMO_ML:LINREG;малыш;15.8887;1.0
EMO_ML:LINREG;через;15.8873;1.0
EMO_ML:LINREG;люлька;15.8732;1.0
EMO_ML:LINREG;союзник;15.8709;1.0
EMO_ML:LINREG;спортзал;15.8678;1.0
EMO_ML:LINREG;Снегурочка;15.8651;1.0
EMO_ML:LINREG;заниматься;15.8644;1.0
EMO_ML:LINREG;палатки;15.8418;1.0
EMO_ML:LINREG;игрок;15.8374;1.0
EMO_ML:LINREG;создатель;15.8287;1.0
EMO_ML:LINREG;палуба;15.8213;1.0
EMO_ML:LINREG;воздушный;15.8134;1.0
EMO_ML:LINREG;понятие;15.8027;1.0
EMO_ML:LINREG;светить;15.7989;1.0
EMO_ML:LINREG;Одесса;15.7981;1.0
EMO_ML:LINREG;аспирантура;15.7926;1.0
EMO_ML:LINREG;морозилка;15.791;1.0
EMO_ML:LINREG;фреш;15.7879;1.0
EMO_ML:LINREG;анабиоз;15.786;1.0
EMO_ML:LINREG;шхуна;15.7816;1.0
EMO_ML:LINREG;ласты;15.7809;1.0
EMO_ML:LINREG;менуэт;15.7534;1.0
EMO_ML:LINREG;прохлада;15.749;1.0
EMO_ML:LINREG;мудрый;15.7471;1.0
EMO_ML:LINREG;орехи;15.746;1.0
EMO_ML:LINREG;лингвистика;15.7408;1.0
EMO_ML:LINREG;бутон;15.731;1.0
EMO_ML:LINREG;комната;15.7264;1.0
EMO_ML:LINREG;стандарт;15.7187;1.0
EMO_ML:LINREG;чмок;15.7048;1.0
EMO_ML:LINREG;тюлень;15.7031;1.0
EMO_ML:LINREG;профи;15.6985;1.0
EMO_ML:LINREG;оранжевый;15.6941;1.0
EMO_ML:LINREG;идеалист;15.6868;1.0
EMO_ML:LINREG;квартира;15.6747;1.0
EMO_ML:LINREG;философия;15.6715;1.0
EMO_ML:LINREG;спрут;15.6675;1.0
EMO_ML:LINREG;внучок;15.6632;1.0
EMO_ML:LINREG;столик;15.6551;1.0
EMO_ML:LINREG;летняя;15.6486;1.0
EMO_ML:LINREG;фиалки;15.6485;1.0
EMO_ML:LINREG;вкусная;15.6346;1.0
EMO_ML:LINREG;зёрна;15.625;1.0
EMO_ML:LINREG;полуостров;15.6229;1.0
EMO_ML:LINREG;поделка;15.6203;1.0
EMO_ML:LINREG;соавтор;15.6149;1.0
EMO_ML:LINREG;фата;15.6144;1.0
EMO_ML:LINREG;материализм;15.6143;1.0
EMO_ML:LINREG;воздух;15.6107;1.0
EMO_ML:LINREG;поэзия;15.6026;1.0
EMO_ML:LINREG;стол;15.5997;1.0
EMO_ML:LINREG;вставать;15.5972;1.0
EMO_ML:LINREG;соотечественник;15.5869;1.0
EMO_ML:LINREG;мель;15.5775;1.0
EMO_ML:LINREG;памперс;15.5765;1.0
EMO_ML:LINREG;умываться;15.5754;1.0
EMO_ML:LINREG;актриса;15.5709;1.0
EMO_ML:LINREG;чаевые;15.5498;1.0
EMO_ML:LINREG;шарики;15.5464;1.0
EMO_ML:LINREG;усердие;15.5378;1.0
EMO_ML:LINREG;сливки;15.5365;1.0
EMO_ML:LINREG;фонтан;15.5359;1.0
EMO_ML:LINREG;снеговик;15.533;1.0
EMO_ML:LINREG;стадион;15.5321;1.0
EMO_ML:LINREG;изящество;15.5226;1.0
EMO_ML:LINREG;туристы;15.5165;1.0
EMO_ML:LINREG;отношения;15.5054;1.0
EMO_ML:LINREG;хорошая;15.5028;1.0
EMO_ML:LINREG;живность;15.497;1.0
EMO_ML:LINREG;синее;15.4963;1.0
EMO_ML:LINREG;лучина;15.4956;1.0
EMO_ML:LINREG;потенциал;15.4894;1.0
EMO_ML:LINREG;глубокий;15.4893;1.0
EMO_ML:LINREG;холодный;15.4822;1.0
EMO_ML:LINREG;чаепитие;15.4721;1.0
EMO_ML:LINREG;лужайка;15.472;1.0
EMO_ML:LINREG;голубая;15.4716;1.0
EMO_ML:LINREG;долина;15.4712;1.0
EMO_ML:LINREG;юмор;15.4667;1.0
EMO_ML:LINREG;прочность;15.4612;1.0
EMO_ML:LINREG;экспедиция;15.4587;1.0
EMO_ML:LINREG;застолье;15.4522;1.0
EMO_ML:LINREG;смайлик;15.4463;1.0
EMO_ML:LINREG;университет;15.4445;1.0
EMO_ML:LINREG;плавки;15.4397;1.0
EMO_ML:LINREG;лыжи;15.4234;1.0
EMO_ML:LINREG;единство;15.4213;1.0
EMO_ML:LINREG;синие;15.4188;1.0
EMO_ML:LINREG;рубка;15.4142;1.0
EMO_ML:LINREG;строительство;15.4122;1.0
EMO_ML:LINREG;успокоение;15.3982;1.0
EMO_ML:LINREG;преимущество;15.3759;1.0
EMO_ML:LINREG;свитер;15.3738;1.0
EMO_ML:LINREG;анекдот;15.3704;1.0
EMO_ML:LINREG;сафари;15.3678;1.0
EMO_ML:LINREG;балка;15.3609;1.0
EMO_ML:LINREG;тайм;15.3601;1.0
EMO_ML:LINREG;плюшка;15.3591;1.0
EMO_ML:LINREG;горячая;15.3579;1.0
EMO_ML:LINREG;дирижабль;15.3367;1.0
EMO_ML:LINREG;объединение;15.3144;1.0
EMO_ML:LINREG;супруг;15.3105;1.0
EMO_ML:LINREG;покровительство;15.3083;1.0
EMO_ML:LINREG;тур;15.3021;1.0
EMO_ML:LINREG;кит;15.3012;1.0
EMO_ML:LINREG;абрикос;15.2998;1.0
EMO_ML:LINREG;стихотворение;15.2934;1.0
EMO_ML:LINREG;участник;15.2841;1.0
EMO_ML:LINREG;методология;15.2754;1.0
EMO_ML:LINREG;двор;15.2608;1.0
EMO_ML:LINREG;продукты;15.2535;1.0
EMO_ML:LINREG;научный;15.2521;1.0
EMO_ML:LINREG;рисунок;15.2506;1.0
EMO_ML:LINREG;кадр;15.2498;1.0
EMO_ML:LINREG;панцирь;15.2477;1.0
EMO_ML:LINREG;флирт;15.2391;1.0
EMO_ML:LINREG;шуточка;15.2388;1.0
EMO_ML:LINREG;румба;15.2353;1.0
EMO_ML:LINREG;спортсмены;15.234;1.0
EMO_ML:LINREG;толк;15.2328;1.0
EMO_ML:LINREG;яркость;15.2275;1.0
EMO_ML:LINREG;морж;15.2256;1.0
EMO_ML:LINREG;мечтание;15.2161;1.0
EMO_ML:LINREG;обаяние;15.2103;1.0
EMO_ML:LINREG;девица;15.2058;1.0
EMO_ML:LINREG;фрукт;15.2051;1.0
EMO_ML:LINREG;четверг;15.1943;1.0
EMO_ML:LINREG;сауна;15.1935;1.0
EMO_ML:LINREG;закусочная;15.1865;1.0
EMO_ML:LINREG;чистое;15.1801;1.0
EMO_ML:LINREG;справедливость;15.1783;1.0
EMO_ML:LINREG;грамматика;15.1649;1.0
EMO_ML:LINREG;достоинство;15.1567;1.0
EMO_ML:LINREG;спелый;15.1557;1.0
EMO_ML:LINREG;вероятность;15.1545;1.0
EMO_ML:LINREG;тригонометрия;15.1427;1.0
EMO_ML:LINREG;хотение;15.1322;1.0
EMO_ML:LINREG;бумеранг;15.1151;1.0
EMO_ML:LINREG;лотос;15.1147;1.0
EMO_ML:LINREG;фотография;15.1137;1.0
EMO_ML:LINREG;тётя;15.1095;1.0
EMO_ML:LINREG;орешек;15.1079;1.0
EMO_ML:LINREG;ночь;15.104;1.0
EMO_ML:LINREG;Атлантика;15.0937;1.0
EMO_ML:LINREG;роса;15.0871;1.0
EMO_ML:LINREG;предложение;15.0755;1.0
EMO_ML:LINREG;зародыш;15.0745;1.0
EMO_ML:LINREG;привал;15.0742;1.0
EMO_ML:LINREG;корма;15.0741;1.0
EMO_ML:LINREG;дайвинг;15.0696;1.0
EMO_ML:LINREG;партнёрша;15.0672;1.0
EMO_ML:LINREG;цивилизация;15.0604;1.0
EMO_ML:LINREG;аппетит;15.0516;1.0
EMO_ML:LINREG;фотографии;15.0499;1.0
EMO_ML:LINREG;биатлон;15.0497;1.0
EMO_ML:LINREG;потомок;15.0443;1.0
EMO_ML:LINREG;телепорт;15.0284;1.0
EMO_ML:LINREG;йога;15.0242;1.0
EMO_ML:LINREG;гулянки;15.0219;1.0
EMO_ML:LINREG;роман;15.018;1.0
EMO_ML:LINREG;роль;15.0124;1.0
EMO_ML:LINREG;забегаловка;14.9979;1.0
EMO_ML:LINREG;открытие;14.9957;1.0
EMO_ML:LINREG;настроение;14.9889;1.0
EMO_ML:LINREG;кушать;14.9831;1.0
EMO_ML:LINREG;мякиш;14.9827;1.0
EMO_ML:LINREG;пельмень;14.9809;1.0
EMO_ML:LINREG;примирение;14.9755;1.0
EMO_ML:LINREG;балерина;14.9704;1.0
EMO_ML:LINREG;привилегия;14.9485;1.0
EMO_ML:LINREG;хорошее;14.9473;1.0
EMO_ML:LINREG;медитация;14.9363;1.0
EMO_ML:LINREG;маяк;14.9267;1.0
EMO_ML:LINREG;кондиционер;14.9266;1.0
EMO_ML:LINREG;тахта;14.9255;1.0
EMO_ML:LINREG;набережная;14.9244;1.0
EMO_ML:LINREG;горько;14.9201;1.0
EMO_ML:LINREG;гроссмейстер;14.9152;1.0
EMO_ML:LINREG;старая;14.9129;1.0
EMO_ML:LINREG;стихи;14.8975;1.0
EMO_ML:LINREG;целеустремлённость;14.8892;1.0
EMO_ML:LINREG;взрослые;14.8849;1.0
EMO_ML:LINREG;творожок;14.8821;1.0
EMO_ML:LINREG;хоббит;14.8814;1.0
EMO_ML:LINREG;омар;14.8736;1.0
EMO_ML:LINREG;дельфинарий;14.8439;1.0
EMO_ML:LINREG;урок;14.8371;1.0
EMO_ML:LINREG;ложечка;14.8328;1.0
EMO_ML:LINREG;героизм;14.8294;1.0
EMO_ML:LINREG;вратарь;14.8289;1.0
EMO_ML:LINREG;живопись;14.8226;1.0
EMO_ML:LINREG;фотоальбом;14.8222;1.0
EMO_ML:LINREG;парфюм;14.8218;1.0
EMO_ML:LINREG;лингвист;14.8184;1.0
EMO_ML:LINREG;мадемуазель;14.8166;1.0
EMO_ML:LINREG;собеседник;14.8156;1.0
EMO_ML:LINREG;пупсик;14.8154;1.0
EMO_ML:LINREG;отлично;14.8119;1.0
EMO_ML:LINREG;фрукты;14.8091;1.0
EMO_ML:LINREG;пристройка;14.8073;1.0
EMO_ML:LINREG;балет;14.8043;1.0
EMO_ML:LINREG;миска;14.7946;1.0
EMO_ML:LINREG;тени;14.7893;1.0
EMO_ML:LINREG;роды;14.7885;1.0
EMO_ML:LINREG;оазис;14.783;1.0
EMO_ML:LINREG;лотерея;14.7705;1.0
EMO_ML:LINREG;фотосинтез;14.7698;1.0
EMO_ML:LINREG;рецепт;14.7619;1.0
EMO_ML:LINREG;туман;14.7601;1.0
EMO_ML:LINREG;кальмар;14.7568;1.0
EMO_ML:LINREG;порядочность;14.7417;1.0
EMO_ML:LINREG;запахи;14.7376;1.0
EMO_ML:LINREG;мило;14.7371;1.0
EMO_ML:LINREG;кафедра;14.7245;1.0
EMO_ML:LINREG;стойкость;14.7188;1.0
EMO_ML:LINREG;вишнёвое;14.7187;1.0
EMO_ML:LINREG;залив;14.7005;1.0
EMO_ML:LINREG;подмога;14.6997;1.0
EMO_ML:LINREG;дерево;14.6962;1.0
EMO_ML:LINREG;языковед;14.694;1.0
EMO_ML:LINREG;сон;14.6932;1.0
EMO_ML:LINREG;умывальник;14.6896;1.0
EMO_ML:LINREG;бегун;14.6869;1.0
EMO_ML:LINREG;дышать;14.6863;1.0
EMO_ML:LINREG;плов;14.6781;1.0
EMO_ML:LINREG;ручей;14.6617;1.0
EMO_ML:LINREG;старпом;14.6591;1.0
EMO_ML:LINREG;необыкновенное;14.6545;1.0
EMO_ML:LINREG;гвоздика;14.6432;1.0
EMO_ML:LINREG;лучшее;14.6412;1.0
EMO_ML:LINREG;фитнес;14.6375;1.0
EMO_ML:LINREG;забег;14.6358;1.0
EMO_ML:LINREG;яркое;14.6325;1.0
EMO_ML:LINREG;смайл;14.6315;1.0
EMO_ML:LINREG;культ;14.6271;1.0
EMO_ML:LINREG;боцман;14.6267;1.0
EMO_ML:LINREG;лира;14.6259;1.0
EMO_ML:LINREG;источник;14.6198;1.0
EMO_ML:LINREG;снежинки;14.6124;1.0
EMO_ML:LINREG;пушистый;14.6028;1.0
EMO_ML:LINREG;предвкушение;14.5939;1.0
EMO_ML:LINREG;коттедж;14.5807;1.0
EMO_ML:LINREG;секция;14.5804;1.0
EMO_ML:LINREG;подберёзовик;14.5801;1.0
EMO_ML:LINREG;баранина;14.5691;1.0
EMO_ML:LINREG;инициатива;14.5658;1.0
EMO_ML:LINREG;старый;14.5594;1.0
EMO_ML:LINREG;подъём;14.5496;1.0
EMO_ML:LINREG;география;14.5473;1.0
EMO_ML:LINREG;красавец;14.5462;1.0
EMO_ML:LINREG;снежинка;14.5454;1.0
EMO_ML:LINREG;корабль;14.5454;1.0
EMO_ML:LINREG;книжка;14.5393;1.0
EMO_ML:LINREG;мягкость;14.5298;1.0
EMO_ML:LINREG;кузина;14.5229;1.0
EMO_ML:LINREG;работа;14.5175;1.0
EMO_ML:LINREG;защита;14.5007;1.0
EMO_ML:LINREG;лилия;14.4986;1.0
EMO_ML:LINREG;преобразование;14.491;1.0
EMO_ML:LINREG;яркая;14.4835;1.0
EMO_ML:LINREG;прогулки;14.4767;1.0
EMO_ML:LINREG;парад;14.473;1.0
EMO_ML:LINREG;пристань;14.472;1.0
EMO_ML:LINREG;столовая;14.4704;1.0
EMO_ML:LINREG;голубое;14.467;1.0
EMO_ML:LINREG;акваланг;14.463;1.0
EMO_ML:LINREG;ультрафиолет;14.4491;1.0
EMO_ML:LINREG;самобранка;14.4475;1.0
EMO_ML:LINREG;стройматериалы;14.4453;1.0
EMO_ML:LINREG;котята;14.445;1.0
EMO_ML:LINREG;пьедестал;14.4428;1.0
EMO_ML:LINREG;земляника;14.4407;1.0
EMO_ML:LINREG;клубника;14.4132;1.0
EMO_ML:LINREG;молодожёны;14.4099;1.0
EMO_ML:LINREG;шерстяной;14.3972;1.0
EMO_ML:LINREG;праведность;14.3964;1.0
EMO_ML:LINREG;возбуждение;14.384;1.0
EMO_ML:LINREG;подлодка;14.378;1.0
EMO_ML:LINREG;ритм;14.3655;1.0
EMO_ML:LINREG;ледокол;14.3608;1.0
EMO_ML:LINREG;рвение;14.3598;1.0
EMO_ML:LINREG;энтузиаст;14.3532;1.0
EMO_ML:LINREG;детище;14.3527;1.0
EMO_ML:LINREG;консерватория;14.3499;1.0
EMO_ML:LINREG;ясно;14.3462;1.0
EMO_ML:LINREG;стих;14.3387;1.0
EMO_ML:LINREG;артист;14.3372;1.0
EMO_ML:LINREG;водяной;14.336;1.0
EMO_ML:LINREG;особняк;14.3132;1.0
EMO_ML:LINREG;фото;14.3107;1.0
EMO_ML:LINREG;креветка;14.3101;1.0
EMO_ML:LINREG;настройка;14.3101;1.0
EMO_ML:LINREG;активность;14.3078;1.0
EMO_ML:LINREG;варежка;14.3076;1.0
EMO_ML:LINREG;стейк;14.3069;1.0
EMO_ML:LINREG;лёгкая атлетика;14.3031;1.0
EMO_ML:LINREG;клавиша;14.3027;1.0
EMO_ML:LINREG;святая;14.3002;1.0
EMO_ML:LINREG;поколение;14.2934;1.0
EMO_ML:LINREG;приоритет;14.2921;1.0
EMO_ML:LINREG;ватрушка;14.2883;1.0
EMO_ML:LINREG;гарнир;14.2875;1.0
EMO_ML:LINREG;гладиолус;14.2751;1.0
EMO_ML:LINREG;страсть;14.2721;1.0
EMO_ML:LINREG;труженица;14.268;1.0
EMO_ML:LINREG;девочки;14.2616;1.0
EMO_ML:LINREG;братишка;14.2614;1.0
EMO_ML:LINREG;дисковод;14.2478;1.0
EMO_ML:LINREG;поддержание;14.2367;1.0
EMO_ML:LINREG;обслуживание;14.2299;1.0
EMO_ML:LINREG;мирный;14.229;1.0
EMO_ML:LINREG;баловство;14.2217;1.0
EMO_ML:LINREG;дама;14.2133;1.0
EMO_ML:LINREG;сани;14.202;1.0
EMO_ML:LINREG;старое;14.1985;1.0
EMO_ML:LINREG;бетономешалка;14.1985;1.0
EMO_ML:LINREG;возлюбленный;14.1974;1.0
EMO_ML:LINREG;троица;14.192;1.0
EMO_ML:LINREG;тинейджер;14.1869;1.0
EMO_ML:LINREG;горка;14.1846;1.0
EMO_ML:LINREG;репетитор;14.1763;1.0
EMO_ML:LINREG;качаться;14.1748;1.0
EMO_ML:LINREG;продовольствие;14.174;1.0
EMO_ML:LINREG;актёр;14.1709;1.0
EMO_ML:LINREG;детсад;14.1564;1.0
EMO_ML:LINREG;встреча;14.146;1.0
EMO_ML:LINREG;зимняя;14.1432;1.0
EMO_ML:LINREG;идеализация;14.1416;1.0
EMO_ML:LINREG;льдина;14.1283;1.0
EMO_ML:LINREG;силач;14.1246;1.0
EMO_ML:LINREG;защищать;14.1235;1.0
EMO_ML:LINREG;айсберг;14.1198;1.0
EMO_ML:LINREG;реальность;14.1078;1.0
EMO_ML:LINREG;балерун;14.0956;1.0
EMO_ML:LINREG;читатель;14.092;1.0
EMO_ML:LINREG;подростки;14.084;1.0
EMO_ML:LINREG;пираты;14.0798;1.0
EMO_ML:LINREG;снежок;14.0789;1.0
EMO_ML:LINREG;холодно;14.0746;1.0
EMO_ML:LINREG;слава;14.0722;1.0
EMO_ML:LINREG;привлекательность;14.071;1.0
EMO_ML:LINREG;маленькое;14.0628;1.0
EMO_ML:LINREG;гравюра;14.0595;1.0
EMO_ML:LINREG;общий;14.0567;1.0
EMO_ML:LINREG;музыка;14.0481;1.0
EMO_ML:LINREG;тарелка;14.0456;1.0
EMO_ML:LINREG;тропики;14.0401;1.0
EMO_ML:LINREG;платьице;14.0238;1.0
EMO_ML:LINREG;риф;14.0221;1.0
EMO_ML:LINREG;водоём;14.0216;1.0
EMO_ML:LINREG;вуз;14.003;1.0
EMO_ML:LINREG;юрта;14.0017;1.0
EMO_ML:LINREG;мостик;14.0003;1.0
EMO_ML:LINREG;мероприятие;13.9951;1.0
EMO_ML:LINREG;соседка;13.9827;1.0
EMO_ML:LINREG;русалка;13.9721;1.0
EMO_ML:LINREG;партнёр;13.9624;1.0
EMO_ML:LINREG;юморить;13.9603;1.0
EMO_ML:LINREG;птицы;13.9601;1.0
EMO_ML:LINREG;шарф;13.9447;1.0
EMO_ML:LINREG;приготовление;13.9414;1.0
EMO_ML:LINREG;туризм;13.9386;1.0
EMO_ML:LINREG;шлюпка;13.9225;1.0
EMO_ML:LINREG;Аладдин;13.9076;1.0
EMO_ML:LINREG;термос;13.9067;1.0
EMO_ML:LINREG;фундамент;13.8999;1.0
EMO_ML:LINREG;приток;13.8992;1.0
EMO_ML:LINREG;существительное;13.8929;1.0
EMO_ML:LINREG;океан;13.8906;1.0
EMO_ML:LINREG;сочи 2014;13.8783;1.0
EMO_ML:LINREG;светит;13.8723;1.0
EMO_ML:LINREG;кладка;13.8675;1.0
EMO_ML:LINREG;листва;13.8661;1.0
EMO_ML:LINREG;загар;13.8634;1.0
EMO_ML:LINREG;карнавал;13.863;1.0
EMO_ML:LINREG;конкурс красоты;13.8581;1.0
EMO_ML:LINREG;Ктулху;13.8559;1.0
EMO_ML:LINREG;фотостудия;13.8487;1.0
EMO_ML:LINREG;флагман;13.846;1.0
EMO_ML:LINREG;занятия;13.8357;1.0
EMO_ML:LINREG;радуга;13.8257;1.0
EMO_ML:LINREG;акация;13.824;1.0
EMO_ML:LINREG;официантка;13.8212;1.0
EMO_ML:LINREG;красивые;13.8139;1.0
EMO_ML:LINREG;младший;13.8101;1.0
EMO_ML:LINREG;сосед;13.8093;1.0
EMO_ML:LINREG;дикие животные;13.8082;1.0
EMO_ML:LINREG;премьера;13.8047;1.0
EMO_ML:LINREG;ламбада;13.8026;1.0
EMO_ML:LINREG;филармония;13.8015;1.0
EMO_ML:LINREG;рассказ;13.7981;1.0
EMO_ML:LINREG;стройка;13.7977;1.0
EMO_ML:LINREG;форель;13.7963;1.0
EMO_ML:LINREG;сеанс;13.7904;1.0
EMO_ML:LINREG;атлетика;13.786;1.0
EMO_ML:LINREG;смирение;13.7842;1.0
EMO_ML:LINREG;флот;13.7829;1.0
EMO_ML:LINREG;вконтакте;13.7668;1.0
EMO_ML:LINREG;чистоплюй;13.7664;1.0
EMO_ML:LINREG;пора;13.7452;1.0
EMO_ML:LINREG;мысль;13.7426;1.0
EMO_ML:LINREG;вознаграждение;13.7368;1.0
EMO_ML:LINREG;приют;13.7336;1.0
EMO_ML:LINREG;ангелочек;13.7247;1.0
EMO_ML:LINREG;открытка;13.7109;1.0
EMO_ML:LINREG;здравие;13.704;1.0
EMO_ML:LINREG;хранить;13.6981;1.0
EMO_ML:LINREG;котлеты;13.6967;1.0
EMO_ML:LINREG;тамада;13.6956;1.0
EMO_ML:LINREG;белое;13.6938;1.0
EMO_ML:LINREG;приглашение;13.6928;1.0
EMO_ML:LINREG;штурман;13.6925;1.0
EMO_ML:LINREG;пирог;13.6866;1.0
EMO_ML:LINREG;берёзка;13.6843;1.0
EMO_ML:LINREG;понедельник;13.6836;1.0
EMO_ML:LINREG;унты;13.6754;1.0
EMO_ML:LINREG;бежать;13.6647;1.0
EMO_ML:LINREG;поездка;13.6626;1.0
EMO_ML:LINREG;пространство;13.6597;1.0
EMO_ML:LINREG;бетон;13.6541;1.0
EMO_ML:LINREG;подсолнух;13.6514;1.0
EMO_ML:LINREG;жилплощадь;13.6492;1.0
EMO_ML:LINREG;няшка;13.6474;1.0
EMO_ML:LINREG;устремление;13.6393;1.0
EMO_ML:LINREG;актёры;13.6324;1.0
EMO_ML:LINREG;анатомия;13.6288;1.0
EMO_ML:LINREG;шкипер;13.6263;1.0
EMO_ML:LINREG;сосульки;13.6235;1.0
EMO_ML:LINREG;деревянная;13.6072;1.0
EMO_ML:LINREG;золотые руки;13.6061;1.0
EMO_ML:LINREG;пристрастие;13.6054;1.0
EMO_ML:LINREG;грудь;13.6026;1.0
EMO_ML:LINREG;хлопушки;13.5973;1.0
EMO_ML:LINREG;видеокамера;13.5885;1.0
EMO_ML:LINREG;мастерство;13.5878;1.0
EMO_ML:LINREG;цветочек;13.5841;1.0
EMO_ML:LINREG;превращение;13.5813;1.0
EMO_ML:LINREG;глубоко;13.5709;1.0
EMO_ML:LINREG;ночёвка;13.5704;1.0
EMO_ML:LINREG;одышка;13.5646;1.0
EMO_ML:LINREG;читательница;13.5627;1.0
EMO_ML:LINREG;строитель;13.5574;1.0
EMO_ML:LINREG;старший;13.5512;1.0
EMO_ML:LINREG;учителя;13.549;1.0
EMO_ML:LINREG;спать;13.545;1.0
EMO_ML:LINREG;яблоко;13.5433;1.0
EMO_ML:LINREG;хризантемы;13.5398;1.0
EMO_ML:LINREG;вилка;13.5377;1.0
EMO_ML:LINREG;абонемент;13.5376;1.0
EMO_ML:LINREG;жарить;13.5354;1.0
EMO_ML:LINREG;участники;13.5237;1.0
EMO_ML:LINREG;заступничество;13.5224;1.0
EMO_ML:LINREG;невестка;13.5221;1.0
EMO_ML:LINREG;мандарин;13.5208;1.0
EMO_ML:LINREG;внимательность;13.5204;1.0
EMO_ML:LINREG;морской;13.5187;1.0
EMO_ML:LINREG;финал;13.5123;1.0
EMO_ML:LINREG;трапеза;13.5112;1.0
EMO_ML:LINREG;торшер;13.5106;1.0
EMO_ML:LINREG;тяготение;13.5082;1.0
EMO_ML:LINREG;компетенция;13.4852;1.0
EMO_ML:LINREG;Лютик;13.4671;1.0
EMO_ML:LINREG;мудрец;13.4662;1.0
EMO_ML:LINREG;дизайн;13.4647;1.0
EMO_ML:LINREG;дельфин;13.4496;1.0
EMO_ML:LINREG;подсказка;13.4466;1.0
EMO_ML:LINREG;среда;13.4464;1.0
EMO_ML:LINREG;белая;13.4447;1.0
EMO_ML:LINREG;белуга;13.4428;1.0
EMO_ML:LINREG;житьё;13.4396;1.0
EMO_ML:LINREG;суп;13.4383;1.0
EMO_ML:LINREG;рама;13.4363;1.0
EMO_ML:LINREG;чемодан;13.4326;1.0
EMO_ML:LINREG;календарь;13.4227;1.0
EMO_ML:LINREG;независимость;13.4171;1.0
EMO_ML:LINREG;карикатура;13.4061;1.0
EMO_ML:LINREG;круговорот;13.4046;1.0
EMO_ML:LINREG;конкурс;13.402;1.0
EMO_ML:LINREG;пододеяльник;13.3997;1.0
EMO_ML:LINREG;рыба;13.3965;1.0
EMO_ML:LINREG;душа;13.396;1.0
EMO_ML:LINREG;Пушкин;13.3955;1.0
EMO_ML:LINREG;Виктория;13.3946;1.0
EMO_ML:LINREG;официант;13.378;1.0
EMO_ML:LINREG;мачта;13.3682;1.0
EMO_ML:LINREG;сюжет;13.3679;1.0
EMO_ML:LINREG;безотцовщина;13.3677;1.0
EMO_ML:LINREG;Юла;13.3641;1.0
EMO_ML:LINREG;аэроплан;13.3637;1.0
EMO_ML:LINREG;ёж;13.3504;1.0
EMO_ML:LINREG;движения;13.3444;1.0
EMO_ML:LINREG;соска;13.3431;1.0
EMO_ML:LINREG;компания;13.3406;1.0
EMO_ML:LINREG;кинотеатр;13.3398;1.0
EMO_ML:LINREG;соседи;13.3389;1.0
EMO_ML:LINREG;библиотека;13.3347;1.0
EMO_ML:LINREG;блок;13.3329;1.0
EMO_ML:LINREG;сантехник;13.3245;1.0
EMO_ML:LINREG;лазер;13.3198;1.0
EMO_ML:LINREG;ученики;13.3124;1.0
EMO_ML:LINREG;панда;13.3089;1.0
EMO_ML:LINREG;жёлтая;13.306;1.0
EMO_ML:LINREG;раковина;13.2992;1.0
EMO_ML:LINREG;бабочка;13.2988;1.0
EMO_ML:LINREG;шоу;13.2944;1.0
EMO_ML:LINREG;качественный;13.2907;1.0
EMO_ML:LINREG;соединение;13.2814;1.0
EMO_ML:LINREG;варево;13.2773;1.0
EMO_ML:LINREG;прикол;13.2701;1.0
EMO_ML:LINREG;парус;13.2683;1.0
EMO_ML:LINREG;сериал;13.2668;1.0
EMO_ML:LINREG;тост;13.2483;1.0
EMO_ML:LINREG;терпение;13.2345;1.0
EMO_ML:LINREG;прокладка;13.2337;1.0
EMO_ML:LINREG;пары;13.2304;1.0
EMO_ML:LINREG;новое;13.2241;1.0
EMO_ML:LINREG;именинник;13.2238;1.0
EMO_ML:LINREG;золото;13.2215;1.0
EMO_ML:LINREG;физиология;13.2194;1.0
EMO_ML:LINREG;одежда;13.2167;1.0
EMO_ML:LINREG;турник;13.1976;1.0
EMO_ML:LINREG;зерно;13.1956;1.0
EMO_ML:LINREG;умение;13.1935;1.0
EMO_ML:LINREG;партия;13.192;1.0
EMO_ML:LINREG;птица;13.1863;1.0
EMO_ML:LINREG;штанга;13.1828;1.0
