slice;term;answer;ratio
EMOTION;девичья память;-1.3000;0.9444
EMOTION;девочка;2.1111;1.0
EMOTION;девственница;1.5455;1.0
EMOTION;девушка;NO_DECISION;-1.0
EMOTION;девушки;2.2727;1.0
EMOTION;девятый вал;NGTV;0.75
EMOTION;дегенерат;-2.0000;1.0
EMOTION;деградация;-2.3889;1.0
EMOTION;дед;PSTV;1.0
EMOTION;дедушка;2.0000;1.0
EMOTION;дежавю;NEUT;0.7143
EMOTION;дежурный;NEUT;1.0
EMOTION;дезертир;-1.9231;1.0
EMOTION;дезертирство;NGTV;1.0
EMOTION;дезинформация;-1.5000;1.0
EMOTION;дезорганизация;NGTV;1.0
EMOTION;действенная помощь;1.8500;1.0
EMOTION;действовать по обстановке;NEUT;1.0
EMOTION;декларация;NEUT;1.0
EMOTION;декларировать;NEUT;1.0
EMOTION;декор;1.5652;1.0
EMOTION;делать (всё) по своему;NEUT;0.9129999999999999
EMOTION;делать (всё) по-своему;NEUT;0.8947
EMOTION;делать из мухи слона;-1.3462;1.0
EMOTION;деликатес;2.6364;1.0
EMOTION;деликатный;2.0000;1.0
EMOTION;дело;NEUT;1.0
EMOTION;дело в шляпе;2.2273;1.0
EMOTION;дело десятое;NEUT;1.0
EMOTION;дело жизни;2.3889;1.0
EMOTION;дело пахнет керосином;-1.7000;1.0
EMOTION;дело табак/дрянь;-2.0000;1.0
EMOTION;деловито;PSTV;1.0
EMOTION;деловитый;1.5333;1.0
EMOTION;дельфин;PSTV;0.8462
EMOTION;демагог;NGTV;1.0
EMOTION;демагогия;NGTV;0.8571
EMOTION;демография;NEUT;1.0
EMOTION;демократ;NEUT;1.0
EMOTION;демократизм;PSTV;0.9091
EMOTION;демократический;PSTV;1.0
EMOTION;демократия;NEUT;1.0
EMOTION;демон;-3.0000;1.0
EMOTION;демонстрационный;NEUT;1.0
EMOTION;демонтаж;NGTV;1.0
EMOTION;денег как грязи;PSTV;0.7368
EMOTION;день;1.8182;1.0
EMOTION;день знаний;1.5000;1.0
EMOTION;день рождения;2.1818;1.0
EMOTION;день рожденья;2.6000;1.0
EMOTION;деньги на бочку;NGTV;0.8571
EMOTION;депрессия;-2.2727;1.0
EMOTION;деревня;NO_DECISION;-1.0
EMOTION;дерево;2.0000;0.9565
EMOTION;деревянный;NEUT;0.68
EMOTION;держать в напряжении;-1.2381;0.6786
EMOTION;держать в чёрном теле;NGTV;1.0
EMOTION;держать на расстоянии;NEUT;0.9167
EMOTION;держать слово;PSTV;1.0
EMOTION;держаться в тени;NEUT;1.0
EMOTION;держаться на плаву;2.1818;0.9118
EMOTION;держаться подальше от;-1.8182;0.8333
EMOTION;дерзать;PSTV;1.0
EMOTION;десантник;PSTV;1.0
EMOTION;десерт;2.5000;1.0
EMOTION;дескать;NEUT;1.0
EMOTION;деспот;-3.0000;1.0
EMOTION;деспотизм;-2.4000;1.0
EMOTION;деструктивный;-2.0000;0.9565
EMOTION;десять;NEUT;1.0
EMOTION;детерминировать;NEUT;1.0
EMOTION;дети;2.5000;0.8913
EMOTION;детские игрушки;PSTV;0.6842
EMOTION;детский праздник;2.0952;1.0
EMOTION;детство;2.3333;1.0
EMOTION;дефект;-1.3636;1.0
EMOTION;дефективный;-1.9091;1.0
EMOTION;дефектный;-2.2000;1.0
EMOTION;дефилировать;NEUT;1.0
EMOTION;дефис;NEUT;1.0
EMOTION;дефицит;-2.3636;1.0
EMOTION;дефолт;NGTV;1.0
EMOTION;децентрализация;NGTV;1.0
EMOTION;деятельность;NO_DECISION;-1.0
EMOTION;джаз;2.0000;1.0
EMOTION;джезва;NEUT;1.0
EMOTION;джеймс бонд;1.4667;1.0
EMOTION;джекпот;2.9000;0.9643
EMOTION;джентльмен;1.8333;1.0
EMOTION;дзен;2.3333;0.8571
EMOTION;диагноз;NEUT;1.0
EMOTION;диаграмма;NEUT;1.0
EMOTION;диалог;NO_DECISION;-1.0
EMOTION;диаметр;NEUT;1.0
EMOTION;дивиденд;PSTV;1.0
EMOTION;дивный;2.0000;1.0
EMOTION;диво;2.5000;1.0
EMOTION;диетический;1.5000;1.0
EMOTION;дизайн;NO_DECISION;-1.0
EMOTION;дизайнер;NO_DECISION;-1.0
EMOTION;дизентерия;-1.7273;1.0
EMOTION;дикий восторг;2.8750;1.0
EMOTION;диктат;-2.3077;0.9545
EMOTION;диктатор;NGTV;1.0
EMOTION;диктаторские замашки;-2.3636;1.0
EMOTION;дилемма;NEUT;0.7143
EMOTION;дилетант;NO_DECISION;-1.0
EMOTION;динамить;-1.5000;1.0
EMOTION;диплом;2.5000;0.9091
EMOTION;дипломант;1.7000;1.0
EMOTION;дипломатичный;PSTV;1.0
EMOTION;дирижёр;PSTV;0.9091
EMOTION;диск;NEUT;1.0
EMOTION;дискомфорт;-1.1818;1.0
EMOTION;дискотека;1.9524;1.0
EMOTION;дискредитация;-1.9091;1.0
EMOTION;дискриминация;-1.7000;1.0
EMOTION;дискутировать;NEUT;1.0
EMOTION;дисплей;NEUT;1.0
EMOTION;диссидент;NEUT;1.0
EMOTION;диссидентское движение;NEUT;1.0
EMOTION;диссонанс;-1.0000;1.0
EMOTION;дистрибьютор;NEUT;1.0
EMOTION;дисциплина;1.9000;1.0
EMOTION;дитя;PSTV;1.0
EMOTION;длань;NEUT;1.0
EMOTION;длинная дорога;NEUT;1.0
EMOTION;длинный;NEUT;1.0
EMOTION;длинный язык;NGTV;1.0
EMOTION;длинный язык (слишком);-1.4348;1.0
EMOTION;дно жизни;-2.6000;1.0
EMOTION;до победного конца;1.6500;0.9286
EMOTION;до поры до времени;NEUT;0.9474
EMOTION;до посинения;-2.3529;1.0
EMOTION;до свадьбы заживёт;1.1111;1.0
EMOTION;до тех пор, пока;NEUT;1.0
EMOTION;до точки;NEUT;0.9355
EMOTION;до хрипоты;-2.2000;0.9412
EMOTION;добавить;NEUT;1.0
EMOTION;добиться успеха;2.5652;1.0
EMOTION;доблестный;2.4167;1.0
EMOTION;доблесть;2.1818;1.0
EMOTION;добраться до сути;1.7500;0.9286
EMOTION;добрейший человек;2.4231;1.0
EMOTION;добро;2.4615;1.0
EMOTION;добро пожаловать;1.7222;1.0
EMOTION;доброволец;1.8000;1.0
EMOTION;добровольно;PSTV;1.0
EMOTION;доброго пути;2.0000;1.0
EMOTION;добродетель;2.4286;1.0
EMOTION;добродушный;1.9286;1.0
EMOTION;доброе утро;1.7600;0.9886
EMOTION;доброжелатель;2.3889;1.0
EMOTION;доброжелательный;2.3478;1.0
EMOTION;доброй ночи;2.2308;1.0
EMOTION;добросердечие;2.4000;1.0
EMOTION;доброта;2.0952;1.0
EMOTION;добротный;2.6364;1.0
EMOTION;добрые времена;2.0000;1.0
EMOTION;добрые нравы;2.0000;1.0
EMOTION;добрые поступки;2.0000;1.0
EMOTION;добрые слова;2.2000;1.0
EMOTION;добрые чувства;2.0000;1.0
EMOTION;добрый;2.0769;1.0
EMOTION;добрый день;1.6364;0.9545
EMOTION;добрый конь;2.0000;1.0
EMOTION;добрый человек;2.4545;1.0
EMOTION;добряк;2.0909;1.0
EMOTION;доверие;2.0000;1.0
EMOTION;доверительный разговор;1.8182;1.0
EMOTION;доводить до белого каления;-2.5000;1.0
EMOTION;доводить до конца;2.0000;1.0
EMOTION;доводить до ума;2.3000;0.9667
EMOTION;довольный;1.9375;1.0
EMOTION;довольство;2.3077;1.0
EMOTION;договорить;NEUT;1.0
EMOTION;дождливая погода;NEUT;1.0
EMOTION;дождь;NO_DECISION;-1.0
EMOTION;дойная корова;NEUT;0.72
EMOTION;доколе;NEUT;1.0
EMOTION;доктор;1.7273;1.0
EMOTION;доктрина;NEUT;1.0
EMOTION;долг чести;2.4000;1.0
EMOTION;долгая история;NEUT;0.9231
EMOTION;долгое время;NEUT;1.0
EMOTION;долгожданная встреча;2.4348;1.0
EMOTION;долгожданный;2.0000;1.0
EMOTION;долгожитель;2.6000;1.0
EMOTION;должно быть;1.5000;1.0
EMOTION;дом;2.2727;1.0
EMOTION;дом, милый дом;2.5263;1.0
EMOTION;домашний уют;2.3000;1.0
EMOTION;донор;2.1818;1.0
EMOTION;допиться до чёртиков;-2.2857;1.0
EMOTION;дорога;NO_DECISION;-1.0
EMOTION;дорога жизни;PSTV;1.0
EMOTION;дорогая;PSTV;1.0
EMOTION;дорогие друзья;2.0000;1.0
EMOTION;дорогой;PSTV;0.9474
EMOTION;дорогу осилит идущий;2.0500;1.0
EMOTION;дорожить;2.2000;1.0
EMOTION;досконально знать все тонкости;1.9444;1.0
EMOTION;доставать кого-либо;-1.5238;1.0
EMOTION;доставить радость;2.4000;1.0
EMOTION;достижение;2.0833;1.0
EMOTION;достижение целей;2.5000;1.0
EMOTION;достичь;2.5000;1.0
EMOTION;достоинство;2.0000;1.0
EMOTION;достойный поступок;2.2000;1.0
EMOTION;достопримечательность;1.9231;1.0
EMOTION;досуг;2.1000;0.8824
EMOTION;доход;2.5000;1.0
EMOTION;дочка;2.3636;1.0
EMOTION;дошло как до жирафа;-1.7273;0.9273
EMOTION;дощатый;NEUT;1.0
EMOTION;драгоценный;2.7000;1.0
EMOTION;драгоценный камень;2.5000;1.0
EMOTION;дразнить;-2.0588;1.0
EMOTION;драйв;2.4857;1.0
EMOTION;драка;-1.7143;1.0
EMOTION;драть как Сидорову козу;-1.7083;1.0
EMOTION;древнееврейский;NEUT;1.0
EMOTION;древнерусский;NEUT;1.0
EMOTION;дробь;NEUT;1.0
EMOTION;дрожать как осиновый лист;-1.3636;0.7857
EMOTION;друг;2.3750;1.0
EMOTION;друг друга;NEUT;1.0
EMOTION;другими словами;NEUT;1.0
EMOTION;другой;NEUT;1.0
EMOTION;дружба;2.4167;1.0
EMOTION;дружелюбие;PSTV;1.0
EMOTION;дружелюбный;2.0000;1.0
EMOTION;дружеская атмосфера;2.5000;1.0
EMOTION;дружеская встреча;2.3000;1.0
EMOTION;дружеские контакты;PSTV;1.0
EMOTION;дружеские слова;2.3000;1.0
EMOTION;дружеский;2.3500;1.0
EMOTION;дружественный;2.0000;1.0
EMOTION;дружина;PSTV;1.0
EMOTION;дружить;2.0714;1.0
EMOTION;дружище;2.4545;1.0
EMOTION;дружная;PSTV;1.0
EMOTION;дружный;2.2000;1.0
EMOTION;друзья;2.4667;1.0
EMOTION;дрыщ;-1.4000;1.0
EMOTION;дубликат;NEUT;1.0
EMOTION;дублирование;NEUT;1.0
EMOTION;дублёр;NEUT;1.0
EMOTION;дует;NEUT;0.9375
EMOTION;думающий;PSTV;1.0
EMOTION;дурное воспитание;-1.5333;1.0
EMOTION;дух;NEUT;1.0
EMOTION;дух захватывающий;PSTV;1.0
EMOTION;дух соперничества;PSTV;1.0
EMOTION;духи;2.0000;1.0
EMOTION;духовная культура;PSTV;1.0
EMOTION;духовное возрождение;2.5000;1.0
EMOTION;духовное развитие;2.0000;1.0
EMOTION;духовность;PSTV;1.0
EMOTION;духовные интересы;1.7000;1.0
EMOTION;духовный взор;PSTV;1.0
EMOTION;духовный лидер;PSTV;1.0
EMOTION;духовный опыт;1.8000;1.0
EMOTION;духовный пастырь;1.5294;1.0
EMOTION;душа;2.3000;0.9129999999999999
EMOTION;душа компании;2.3478;1.0
EMOTION;душа моя;2.5000;1.0
EMOTION;душа общества;1.9500;1.0
EMOTION;душа общества/компании;1.7000;1.0
EMOTION;душевная боль;-2.3000;1.0
EMOTION;душевная рана;-2.1333;1.0
EMOTION;душевная чистота;2.5000;1.0
EMOTION;душевное страдание;-2.5385;1.0
EMOTION;душевное тепло;2.0000;1.0
EMOTION;душевность;2.4545;1.0
EMOTION;душевный;1.8500;1.0
EMOTION;душевный подъём;2.1176;1.0
EMOTION;души не чаять;2.2000;1.0
EMOTION;душистый;1.8182;1.0
EMOTION;душистый горошек;1.7000;1.0
EMOTION;душить;-2.4000;1.0
EMOTION;душой и телом;1.7000;0.8636
EMOTION;дуэт;1.6667;1.0
EMOTION;дылда;-1.0000;1.0
EMOTION;дым;NEUT;1.0
EMOTION;дырка от бублика;-1.7500;0.9545
EMOTION;дыхание;2.1000;0.8125
EMOTION;дьявол;-3.0000;1.0
EMOTION;дьявол во плоти;-2.6250;1.0
EMOTION;дёшево;PSTV;1.0
EMOTION;дёшево и сердито;PSTV;1.0
EMOTION;евро;NEUT;1.0
EMOTION;европейский манер;NEUT;1.0
EMOTION;египетские иероглифы;PSTV;1.0
EMOTION;еда;2.6111;0.9129999999999999
EMOTION;единоличник;-1.6364;0.9375
EMOTION;единомышленник;PSTV;0.6842
EMOTION;единоразово;NEUT;0.9091
EMOTION;единорог;PSTV;1.0
EMOTION;единственное условие;NEUT;1.0
EMOTION;единственный в своём роде;PSTV;1.0
EMOTION;единственный и неповторимый;2.5263;1.0
EMOTION;единство;2.2727;1.0
EMOTION;единство природы;PSTV;1.0
EMOTION;единый;PSTV;0.9091
EMOTION;ежели;NEUT;1.0
EMOTION;еженедельный;NEUT;1.0
EMOTION;ежовые рукавицы;-1.8000;0.95
EMOTION;ездить;NEUT;1.0
EMOTION;еле дышит;-2.1579;1.0
EMOTION;еле-еле душа в теле;-1.5882;1.0
EMOTION;ель;PSTV;1.0
EMOTION;ендова;PSTV;1.0
EMOTION;еретик;-1.8182;1.0
EMOTION;если;NEUT;0.9583
EMOTION;если б да кабы;NEUT;0.6774
EMOTION;если бы;NEUT;1.0
EMOTION;есть ещё порох в пороховницах;1.8235;1.0
EMOTION;ехать;NEUT;1.0
EMOTION;ехидный;-1.2000;1.0
EMOTION;жадина;-1.7500;1.0
EMOTION;жадничать;-2.0000;1.0
EMOTION;жадность;-1.7778;1.0
EMOTION;жадный;-1.5833;1.0
EMOTION;жажда знаний;2.2000;1.0
EMOTION;жажда познания;2.0000;1.0
EMOTION;жажда славы;-1.5000;1.0
EMOTION;жалеть;1.0000;1.0
EMOTION;жалкий;NGTV;1.0
EMOTION;жалкий человек;-2.0000;1.0
EMOTION;жалюзи;NO_DECISION;-1.0
EMOTION;жанр;NEUT;1.0
EMOTION;жаргон;-1.4000;0.9091
EMOTION;жаргонизм;PSTV;1.0
EMOTION;жаркое;NEUT;1.0
EMOTION;жасмин;2.2000;1.0
EMOTION;жгучая ненависть;-2.8750;1.0
EMOTION;ждать;NEUT;1.0
EMOTION;ждать своего часа;NEUT;0.9129999999999999
EMOTION;жевать;NEUT;1.0
EMOTION;желание;PSTV;0.6875
EMOTION;желанный;2.6667;1.0
EMOTION;желать;PSTV;1.0
EMOTION;желать невозможного;NEUT;0.6842
EMOTION;желаю удачи;1.9375;1.0
EMOTION;железная воля;PSTV;1.0
EMOTION;железный занавес;-1.7727;1.0
EMOTION;железо;2.2000;0.7857
EMOTION;желтизна;NEUT;1.0
EMOTION;желудочный сок;NEUT;1.0
EMOTION;жениться;PSTV;1.0
EMOTION;жених;2.0000;1.0
EMOTION;женская красота;PSTV;1.0
EMOTION;женственность;2.4000;1.0
EMOTION;женщина;2.0000;0.9091
EMOTION;жертва;-2.4615;1.0
EMOTION;жертвенность;1.4167;1.0
EMOTION;жест;NEUT;1.0
EMOTION;жестикуляция;NEUT;1.0
EMOTION;жестокий;-1.9333;1.0
EMOTION;жестокость;-2.6667;1.0
EMOTION;жесть;-2.5714;0.9667
EMOTION;живительная сила;2.5000;1.0
EMOTION;живодёрня;-2.8333;1.0
EMOTION;живой;2.2778;1.0
EMOTION;живой характер;1.5000;1.0
EMOTION;живописец;2.4000;1.0
EMOTION;живописный;1.9167;1.0
EMOTION;живопись;2.2727;1.0
EMOTION;животные;2.1818;0.9375
EMOTION;жизненная энергия;2.0000;1.0
EMOTION;жизненные трудности;-1.5000;1.0
EMOTION;жизненные цели;1.8182;1.0
EMOTION;жизненные ценности;2.3636;0.6842
EMOTION;жизненный;PSTV;0.9091
EMOTION;жизненный опыт;PSTV;1.0
EMOTION;жизнь;2.5000;0.9615
EMOTION;жизнь продолжается;1.8095;0.8333
EMOTION;жилище;PSTV;1.0
EMOTION;жираф;1.7647;0.7857
EMOTION;жирные щёки;-1.2778;1.0
EMOTION;житейская мудрость;2.0000;1.0
EMOTION;жить;2.5000;1.0
EMOTION;жить своим умом;2.0000;0.8
EMOTION;жить чужим умом;-1.8571;0.9444
EMOTION;жребий брошен;NEUT;1.0
EMOTION;журавль;PSTV;1.0
EMOTION;журнал;NEUT;0.6818
EMOTION;жуть;-2.4000;1.0
EMOTION;жюри;NO_DECISION;-1.0
EMOTION;жёваный;NEUT;1.0
EMOTION;жёлтая пресса;-1.4783;1.0
EMOTION;жёлтый дом;-2.2000;1.0
EMOTION;за глаза;-1.6154;1.0
EMOTION;за душой ничего нет;-1.7391;1.0
EMOTION;за исключением;NEUT;1.0
EMOTION;за мной не заржавеет;PSTV;1.0
EMOTION;за счёт;1.2000;1.0
EMOTION;за того парня;NEUT;0.7143
EMOTION;за тридевять земель;NEUT;0.9444
EMOTION;забава;PSTV;1.0
EMOTION;забавный;1.6667;1.0
EMOTION;забастовка;NGTV;1.0
EMOTION;забвение;-2.5833;0.7143
EMOTION;забег;NEUT;1.0
EMOTION;забить стрелку;-2.1818;0.875
EMOTION;забиться;NEUT;1.0
EMOTION;заблудшая душа;-2.0833;1.0
EMOTION;заболевание;-2.3636;1.0
EMOTION;заболеть;-1.5000;1.0
EMOTION;забор;NEUT;1.0
EMOTION;забота;2.4783;1.0
EMOTION;заботиться;2.3158;1.0
EMOTION;заботливо поцеловал;2.3077;1.0
EMOTION;заботливый;2.0588;1.0
EMOTION;забывание;-1.7273;1.0
EMOTION;завал;-1.9000;1.0
EMOTION;заварить кашу;-1.4583;1.0
EMOTION;заветный;PSTV;0.9091
EMOTION;завидовать;-1.6667;1.0
EMOTION;зависимость;-1.6400;1.0
EMOTION;завистник;-1.4783;1.0
EMOTION;зависть;-2.0000;1.0
EMOTION;завораживающе;2.5652;1.0
EMOTION;завтрак;2.0000;0.7826
EMOTION;завхоз;PSTV;1.0
EMOTION;завышенная самооценка;-1.4000;1.0
EMOTION;загадать;PSTV;1.0
EMOTION;загадочный;1.6364;1.0
EMOTION;заглушить боль;PSTV;1.0
EMOTION;загнать себя в угол;-2.0000;1.0
EMOTION;загореться желанием;2.0455;1.0
EMOTION;заготовлять впрок;1.3871;1.0
EMOTION;загребущий;-2.1000;1.0
EMOTION;загрязнение;-2.1000;1.0
EMOTION;загрязнение земли;NGTV;1.0
EMOTION;загрязнять;NGTV;1.0
EMOTION;задавака;NGTV;1.0
EMOTION;задеть за живое;-1.4545;0.92
EMOTION;задира;-1.5833;1.0
EMOTION;задирать нос;-1.4000;0.9565
EMOTION;задняя дверь;NEUT;1.0
EMOTION;задор;PSTV;1.0
EMOTION;задорно;PSTV;1.0
EMOTION;задохлик;-1.4667;1.0
EMOTION;задумчиво;NEUT;1.0
EMOTION;задумчивость;NEUT;1.0
EMOTION;задумчивый;NEUT;1.0
EMOTION;задушевный разговор;2.1429;1.0
EMOTION;заживёт как на собаке;PSTV;0.973
EMOTION;зажигательный;PSTV;1.0
EMOTION;зажраться;-2.2174;1.0
EMOTION;заинтересоваться;2.4000;0.9091
EMOTION;зайти на огонёк;PSTV;1.0
EMOTION;зайти слишком далеко;-1.9000;0.8947
EMOTION;зайчонок;2.2000;1.0
EMOTION;закадычный друг;2.1000;1.0
EMOTION;закаливание;2.0909;1.0
EMOTION;закат;NO_DECISION;-1.0
EMOTION;закат солнца;PSTV;1.0
EMOTION;закидать шапками;-2.0000;1.0
EMOTION;закладка;NEUT;1.0
EMOTION;заключить в объятия;PSTV;1.0
EMOTION;заключить мир;2.0769;1.0
EMOTION;заклятые враги;-2.6000;1.0
EMOTION;заколдованный круг;-2.1818;0.6757
EMOTION;закон;NO_DECISION;-1.0
EMOTION;законный муж;2.0000;1.0
EMOTION;законопослушный;2.1500;1.0
EMOTION;законы природы;NEUT;1.0
EMOTION;закреплять;1.3333;0.6875
EMOTION;закрывать глаза на что-либо;NEUT;0.9231
EMOTION;закрытое окно;NEUT;1.0
EMOTION;закрыть;NEUT;1.0
EMOTION;закрыть глаза;NEUT;1.0
EMOTION;залежалый;-1.0000;1.0
EMOTION;залезать;NEUT;1.0
EMOTION;залезть под юбку;-1.6364;0.9583
EMOTION;залив;NEUT;1.0
EMOTION;заливавшийся смехом;PSTV;1.0
EMOTION;залог;NEUT;0.8667
EMOTION;залог успеха;2.2727;1.0
EMOTION;заложник;-2.6000;1.0
EMOTION;заложница;NGTV;1.0
EMOTION;заломить руки;-1.7037;1.0
EMOTION;замараться;-1.3000;1.0
EMOTION;заматывать;NEUT;1.0
EMOTION;замереть;NEUT;1.0
EMOTION;замечательное настроение;2.5714;1.0
EMOTION;замечательный;2.0000;1.0
EMOTION;замок;NEUT;1.0
EMOTION;заморить червячка;1.5000;0.9231
EMOTION;замыкающий;NEUT;1.0
EMOTION;замысел;NEUT;1.0
EMOTION;замёрзнуть;-1.1765;1.0
EMOTION;заниженная самооценка;-2.0000;1.0
EMOTION;занимать особое положение;2.2308;0.8889
EMOTION;заниматься ерундой;-1.3600;1.0
EMOTION;зануда;-1.2500;0.9167
EMOTION;занято;NEUT;1.0
EMOTION;запах;NO_DECISION;-1.0
EMOTION;запах гари;-1.4000;1.0
EMOTION;запевать;PSTV;1.0
EMOTION;запеленать;NEUT;1.0
EMOTION;записка;NEUT;1.0
EMOTION;запись;NEUT;1.0
EMOTION;заповедник;PSTV;1.0
EMOTION;запонка;NEUT;1.0
EMOTION;заправский;PSTV;0.8333
EMOTION;запрос;NEUT;0.9091
EMOTION;зараза;-1.5833;1.0
EMOTION;заруби себе на носу;NEUT;1.0
EMOTION;зарубить себе на носу;PSTV;1.0
EMOTION;заря;2.0833;1.0
EMOTION;заряд бодрости;1.9355;1.0
EMOTION;зарядное устройство;NEUT;1.0
EMOTION;засахаривание;NEUT;1.0
EMOTION;заслуга;2.6000;1.0
EMOTION;заслуги;1.9000;1.0
EMOTION;заслуженное уважение;2.3846;1.0
EMOTION;заслуживать;PSTV;1.0
EMOTION;заслуживающий доверия;2.0909;1.0
EMOTION;засмеяться;PSTV;1.0
EMOTION;засоня;NEUT;1.0
EMOTION;засор;-1.4400;1.0
EMOTION;застолье;2.2727;1.0
EMOTION;заступник;2.2857;1.0
EMOTION;засуха;-2.4000;1.0
EMOTION;засучив рукава;PSTV;1.0
EMOTION;засучить рукава;PSTV;0.8696
EMOTION;затем;NEUT;1.0
EMOTION;затишье перед бурей;-1.3000;1.0
EMOTION;заткнуться;-1.0000;1.0
EMOTION;затравить;-2.2500;1.0
EMOTION;затужить;-1.3000;1.0
EMOTION;зафырчать;NEUT;1.0
EMOTION;захватчик;NGTV;1.0
EMOTION;захватывающий;3.0000;1.0
EMOTION;зачастую;NEUT;0.9167
EMOTION;зачем;NEUT;1.0
EMOTION;зачем-то;NEUT;1.0
EMOTION;зашибись;2.8235;1.0
EMOTION;зашибленный;NGTV;1.0
EMOTION;зашквар;-2.2558;1.0
EMOTION;защита;1.9524;1.0
EMOTION;защитник;1.8889;1.0
EMOTION;защитники;PSTV;1.0
EMOTION;защищать;2.0000;1.0
EMOTION;заяц;PSTV;0.7857
EMOTION;званые гости;1.7000;0.8462
EMOTION;званый ужин;1.7222;1.0
EMOTION;звать;NEUT;1.0
EMOTION;звезда;2.0000;0.9565
EMOTION;зверство;-3.0000;1.0
EMOTION;звонить;NEUT;1.0
EMOTION;звонкий смех;2.0833;1.0
EMOTION;звук;NEUT;1.0
EMOTION;звук моего голоса;NEUT;0.9091
EMOTION;звуки шагов;NEUT;1.0
EMOTION;звучный;2.0000;1.0
EMOTION;здорово;2.0000;1.0
EMOTION;здоровый;2.4400;1.0
EMOTION;здоровый образ жизни;1.9474;1.0
EMOTION;здоровье;2.5000;1.0
EMOTION;здравие;PSTV;1.0
EMOTION;здравница;PSTV;1.0
EMOTION;здравствовать;PSTV;1.0
EMOTION;здравствуй;1.6000;1.0
EMOTION;здравствуйте;1.7000;0.8333
EMOTION;здравые суждения;PSTV;1.0
EMOTION;здравый;PSTV;1.0
EMOTION;зелёная трава;PSTV;1.0
EMOTION;зелёный змий;-2.0000;1.0
EMOTION;землетрясение;-2.5455;1.0
EMOTION;земля;NO_DECISION;-1.0
EMOTION;земля обетованная;PSTV;0.9412
EMOTION;земляника;3.0000;1.0
EMOTION;земные радости;2.2000;1.0
EMOTION;зеркало;NEUT;1.0
EMOTION;зефир;PSTV;0.88
EMOTION;зигзаг;NEUT;1.0
EMOTION;зима;PSTV;0.9286
EMOTION;зимнее утро;2.8000;1.0
EMOTION;зиять;NEUT;0.9091
EMOTION;златоуст;PSTV;1.0
EMOTION;злачное место;-1.6000;0.8571
EMOTION;злая жена;NGTV;1.0
EMOTION;злая шутка;-1.5455;1.0
EMOTION;зло;-2.3077;0.9048
EMOTION;злобный;NGTV;1.0
EMOTION;злое слово;-2.2000;1.0
EMOTION;злой;-2.0000;1.0
EMOTION;злой язычок;-1.6364;0.9286
EMOTION;злостный;-2.1000;1.0
EMOTION;злость;-2.2727;1.0
EMOTION;злющий;-2.4545;1.0
EMOTION;змейковый;NEUT;1.0
EMOTION;змея/гадюка подколодная;-1.6522;0.8095
EMOTION;знайка;PSTV;1.0
EMOTION;знак признательности;2.1818;1.0
EMOTION;знаки препинания;PSTV;1.0
EMOTION;знакомиться;PSTV;1.0
EMOTION;знакомые места;PSTV;1.0
EMOTION;знакомый человек;PSTV;1.0
EMOTION;знамение;NEUT;1.0
EMOTION;знаменитый;PSTV;0.9
EMOTION;знамя;PSTV;1.0
EMOTION;знание;2.0000;1.0
EMOTION;знания;2.3750;1.0
EMOTION;знатные люди;1.4000;1.0
EMOTION;знатный;2.1818;1.0
EMOTION;знать;1.9091;0.9333
EMOTION;знать назубок;2.0000;1.0
EMOTION;значимый;1.7273;1.0
EMOTION;значит;NEUT;1.0
EMOTION;зов;NEUT;1.0
EMOTION;зодчество;NEUT;1.0
EMOTION;зож;1.8750;1.0
EMOTION;золотая жила;3.0000;1.0
EMOTION;золотая осень;2.6000;0.9884
EMOTION;золото;2.1667;0.68
EMOTION;золотое сердце;2.4706;1.0
EMOTION;золотой;1.7778;1.0
EMOTION;золотой век;1.7500;1.0
EMOTION;золотой дождь;PSTV;1.0
EMOTION;золотые руки;2.2500;1.0
EMOTION;зомби;-2.4000;1.0
EMOTION;зомбирование;-2.7000;1.0
EMOTION;зона бедствия;NGTV;1.0
EMOTION;зона ответственности;1.6667;1.0
EMOTION;зоология;1.3636;1.0
EMOTION;зоомагазин;2.1000;1.0
EMOTION;зоопарк;2.3636;1.0
EMOTION;зрачок;NEUT;1.0
EMOTION;зритель;NEUT;1.0
EMOTION;зуб;PSTV;1.0
EMOTION;зубы заговаривать;-1.4167;1.0
EMOTION;и;NEUT;1.0
EMOTION;и волки сыты, и овцы целы;1.9167;0.9375
EMOTION;и иже с ним;NEUT;1.0
EMOTION;и так далее;NEUT;1.0
EMOTION;и ухом не повёл;NEUT;0.7778
EMOTION;игнорировать;-1.0000;1.0
EMOTION;игра;1.6364;0.9091
EMOTION;игра в одни ворота;-2.0000;0.8667
EMOTION;игральные карты;NEUT;0.8571
EMOTION;играть;3.0000;1.0
EMOTION;играть краплёными картами;-1.8182;1.0
EMOTION;играть с огнём;-1.6522;1.0
EMOTION;игривое настроение;PSTV;1.0
EMOTION;игровой;PSTV;1.0
EMOTION;игрок;NEUT;1.0
EMOTION;игрушка;1.9000;0.8889
EMOTION;игрушки;PSTV;1.0
EMOTION;идеал;2.6000;1.0
EMOTION;идеальная женщина;2.6316;1.0
EMOTION;идеальный;2.6250;1.0
EMOTION;идейный вдохновитель;1.6190;1.0
EMOTION;идентификация;NEUT;1.0
EMOTION;идентичный;NEUT;1.0
EMOTION;идея;1.9091;0.7222
EMOTION;идиллия;2.5238;1.0
EMOTION;идиотина;-1.5833;1.0
